10	6.17437806112
20	6.04784675316
30	5.95177222135
40	6.35503229115
50	6.16190233749
60	5.85474892708
70	6.21724706589
80	5.90546870836
90	5.91975872843
100	6.25007366318
110	5.8433496911
120	5.87935132126
130	6.0012915002
140	5.88848238611
150	5.85159283623
160	5.90648605542
170	5.92852957835
180	5.88169979112
190	5.81418889766
200	5.81870212404
210	5.85623269118
220	5.94756378351
230	5.86805689212
240	5.92729898067
250	5.87393632994
260	5.91812216758
270	5.8833343748
280	5.9132280477
290	5.82761378366
300	5.85455321825
310	5.88363674947
320	5.79003954662
330	5.86367579383
340	5.8227423333
350	5.94302822034
360	5.86794536121
370	5.92873692401
380	5.94111517004
390	5.85518621651
400	6.0630445817
410	5.8875902556
420	5.92130794903
430	5.85012537738
440	5.86496365951
450	5.91959091222
460	5.81112426354
470	5.91740047263
480	5.87135895074
490	5.89200520553
500	5.85523499807
510	5.81256621201
520	5.89744791486
530	5.89473819298
540	5.9550561459
550	5.85183542768
560	5.84004050804
570	5.90830652242
580	5.90853252686
590	5.85908031299
600	5.8688391557
610	5.85759340922
620	5.91642872105
630	5.84079149687
640	5.83448057882
650	6.01945364082
660	5.83805649991
670	5.91599210306
680	5.82476805605
690	5.84170571906
700	5.83482958284
710	5.90606720859
720	5.92712761945
730	5.90019189061
740	5.85818923904
750	5.82860225674
760	5.84146940272
770	5.90712123855
780	5.90093618056
790	5.92620450423
800	5.91646513694
810	5.8563754231
820	6.03720320543
830	6.03465346045
840	5.89274596857
850	5.84197401779
860	5.94178418914
870	5.98362870744
880	6.07814637877
890	5.87639761959
900	5.89477075449
910	5.9431671127
920	5.84000883794
930	5.86727350232
940	5.88997054148
950	5.82994974777
960	5.90043435974
970	5.96186717639
980	5.85073861408
990	6.02797396604
1000	5.86433244863
1010	6.00111155828
1020	5.8151896869
1030	5.96478719211
1040	6.00413100612
1050	5.82986711671
1060	5.83883902331
1070	5.86174625114
1080	5.84564660012
1090	5.84977007587
1100	5.84878528744
1110	5.82578518323
1120	5.83225243129
1130	5.78012592258
1140	5.88733830467
1150	5.93682587801
1160	5.84647147129
1170	5.9037521567
1180	5.85771052061
1190	5.85211548057
1200	5.89424049593
1210	5.84761355
1220	5.8375776233
1230	5.87920346357
1240	5.99638181269
1250	5.88519887281
1260	5.88493480537
1270	5.86683039015
1280	5.86772883689
1290	5.88157529054
1300	5.86161438765
1310	5.95815819989
1320	5.86757633019
1330	5.87990525777
1340	5.98671887688
1350	5.88537721671
1360	5.87565954073
1370	5.86912754264
1380	5.82399854439
1390	5.9407672105
1400	5.88212844225
1410	5.853692361
1420	5.92573807721
1430	5.88452718514
1440	5.91208932255
1450	5.95795281595
1460	5.95260721295
1470	5.97116284947
1480	5.83936860781
1490	5.89915444813
1500	5.85926914248
1510	5.95291085933
1520	5.90182803706
1530	5.96141094672
1540	5.81240590138
1550	5.85235306117
1560	5.87200760346
1570	5.87181043765
1580	5.87580970249
1590	5.8885761524
1600	5.91295703015
1610	5.93168268147
1620	5.95020501044
1630	5.8364354439
1640	5.93285783002
1650	5.8506235549
1660	5.86464236074
1670	5.81753637365
1680	5.88454358559
1690	5.87082722998
1700	5.90294668902
1710	5.90675128024
1720	5.87070696355
1730	5.86878430283
1740	5.85443151641
1750	5.86404117237
1760	6.03549665698
1770	5.92149649396
1780	5.90566329786
1790	5.83863683986
1800	5.88320847668
1810	5.90348322509
1820	5.85106359293
1830	5.88835808644
1840	5.85221859021
1850	5.82612948173
1860	5.8945621992
1870	5.84318860173
1880	5.93281282486
1890	5.91525163172
1900	5.85903593106
1910	5.89260310606
1920	5.9626949753
1930	5.8430424291
1940	5.91220261835
1950	5.86489274267
1960	5.91642208584
1970	5.95844463605
1980	5.87283656249
1990	5.91438933716
2000	5.91646000253
2010	6.08201678834
2020	5.95563953257
2030	6.12255095722
2040	5.84847605512
2050	5.86133290969
2060	5.91073252339
2070	5.87054885189
2080	6.01672866005
2090	5.93343407535
2100	5.88235341318
2110	6.00115109303
2120	5.92854641707
2130	5.82324249314
2140	5.96102261613
2150	5.89450240505
2160	5.91502910911
2170	5.87502503346
2180	6.02306093633
2190	5.87415919796
2200	5.89774371795
2210	6.08926582143
2220	5.89066348277
2230	6.00090052463
2240	5.85528525568
2250	6.08717992772
2260	5.84546485035
2270	5.92525862714
2280	5.92960766699
2290	5.92278727336
2300	5.88407369223
2310	5.8457196995
2320	5.96072563722
2330	5.86180426828
2340	5.92006427463
2350	5.95135962027
2360	5.8840052147
2370	5.89704953774
2380	5.9128223761
2390	5.82449903075
2400	5.88248352835
2410	5.91992919541
2420	5.89668498111
2430	5.88888508238
2440	6.02511372468
2450	5.92564001381
2460	5.85443785694
2470	5.84856180605
2480	5.87980201829
2490	5.88601832194
2500	5.92009220529
2510	5.98717076728
2520	5.88858467866
2530	5.84786592342
2540	5.87332146857
2550	5.85686362643
2560	5.8618688785
2570	5.88080118959
2580	5.88006657328
2590	5.91602814908
2600	5.93193861481
2610	5.95016378707
2620	5.87339262694
2630	5.86807495371
2640	5.87402601928
2650	5.93830615172
2660	5.8507888322
2670	5.9151266218
2680	5.87420243161
2690	5.89910206622
2700	5.85913908697
2710	5.83527134735
2720	5.84091240166
2730	5.93117226151
2740	5.90123343456
2750	5.84854072178
2760	5.84617101896
2770	5.84324604012
2780	5.83112298448
2790	5.83809345563
2800	5.88303822273
2810	5.86904532029
2820	5.85830160696
2830	5.92285578513
2840	6.06492236828
2850	5.90123626665
2860	5.92241280477
2870	5.90913718898
2880	5.92478946582
2890	5.86616225613
2900	5.88097351235
2910	5.85315287108
2920	5.9335064284
2930	5.88457879184
2940	5.94527268177
2950	5.94580552639
2960	5.90725489331
2970	5.89588060782
2980	5.88992209992
2990	5.86577269639
3000	5.90737337463
3010	5.89686088213
3020	5.91876577459
3030	5.96442243436
3040	5.92486572128
3050	5.82974146573
3060	5.85629419841
3070	5.87670876252
3080	5.86188262802
