10	22.430989167
20	22.2822943599
30	22.2348740212
40	22.6207996211
50	22.2196249279
60	22.2704094256
70	22.6645791796
80	22.2871863162
90	22.3378623788
100	22.5266096418
110	22.305314269
120	22.2347774413
130	22.4847048025
140	22.4342443194
150	22.3681576707
160	22.3493855106
170	22.501391605
180	22.4721343659
190	22.3301597127
200	22.2249070579
210	22.5280621262
220	22.4644550704
230	22.492925779
240	22.5103366901
250	22.2640700434
260	22.4167127174
270	22.4384639708
280	22.4607194029
290	22.3185502482
300	22.3826750158
310	22.4754253994
320	22.503414827
330	22.3802084092
340	22.3459231367
350	22.3934323932
360	22.2675980244
370	22.2333171566
380	22.3728933484
390	22.4732889656
400	22.398901864
410	22.3920090354
420	22.411300556
430	22.3275208182
440	22.4106836734
450	22.3339355131
460	22.3649537378
470	22.4957907842
480	22.3634478972
490	22.3747978627
500	22.3893590089
510	22.404273143
520	22.3898102597
530	22.2807773882
540	22.2776717298
550	22.4013588129
560	22.3446283019
570	22.4081467379
580	22.3343941152
590	22.3217874632
600	22.3849204975
610	22.2356574099
620	22.3448681624
630	22.3202480343
640	22.2940641166
650	22.4470094882
660	22.3379317607
670	22.4019880378
680	22.3935924878
690	22.4473905596
700	22.3313325543
710	22.323057927
720	22.330686569
730	22.2923714484
740	22.4769934663
750	22.3619004248
760	22.5522638368
770	22.3231360672
780	22.3843303166
790	22.3688119475
800	22.4217645459
810	22.3179249839
820	22.4860721057
830	22.4807519331
840	22.372616945
850	22.4712742255
860	22.3628001013
870	22.4354465778
880	22.4701955446
890	22.4877998062
900	22.2536349617
910	22.3714300866
920	22.4116611357
930	22.3609714833
940	22.3335711429
950	22.3295553667
960	22.4978350343
970	22.3609597324
980	22.3557326666
990	22.4268650729
1000	22.4407849032
1010	22.353575802
1020	22.3419208818
1030	22.3901143218
1040	22.4373459895
1050	22.3399878884
1060	22.4643398372
1070	22.3415146997
1080	22.4128348936
1090	22.289468684
1100	22.3544300197
1110	22.4191460223
1120	22.3227868969
1130	22.4277104822
1140	22.3615663939
1150	22.3971594223
1160	22.3832904236
1170	22.3162513233
1180	22.3406544318
1190	22.3835985881
1200	22.3649015968
1210	22.4223222029
1220	22.4313353415
1230	22.2840062917
1240	22.4020847881
1250	22.3550900431
1260	22.4355387944
1270	22.4498785645
1280	22.3482496898
1290	22.3386188384
1300	22.3455059418
1310	22.2582876236
1320	22.3952198923
1330	22.4506440435
1340	22.3349816883
1350	22.4378552771
1360	22.3341487363
1370	22.3422712053
1380	22.3927565702
1390	22.4353531606
1400	22.3753182925
1410	22.5226572262
1420	22.3044467183
1430	22.4085646632
1440	22.4089578619
1450	22.3883959613
1460	22.3720937479
1470	22.5662587563
1480	22.3754633472
1490	22.3168134444
1500	22.4215579815
1510	22.3957653222
1520	22.3641736505
1530	22.4064977824
1540	22.3996558435
1550	22.3673314291
1560	22.3296251594
1570	22.3377139738
1580	22.3786091799
1590	22.3698642323
1600	22.4576740361
1610	22.4612293842
1620	22.3286390032
1630	22.2983925213
1640	22.3652986102
1650	22.3869880633
1660	22.4886937788
1670	22.4627402682
1680	22.4229870023
1690	22.3166416071
1700	22.4202447325
1710	22.3843422413
1720	22.4100185047
1730	22.3980204062
1740	22.343627668
1750	22.269492321
1760	22.4216700124
1770	22.3880173447
1780	22.3841678226
1790	22.4420142726
1800	22.3544047372
1810	22.4264079134
1820	22.3740518095
1830	22.280996911
1840	22.4533401642
1850	22.3991747459
1860	22.4042021372
1870	22.4497781925
1880	22.514301263
1890	22.3356386293
1900	22.4330237439
1910	22.3676863824
1920	22.5056011664
1930	22.4308089078
1940	22.4391103214
1950	22.3865900079
1960	22.4336349591
1970	22.4138384688
1980	22.437592836
1990	22.3579387675
2000	22.423841596
