10	22.1466077469
20	21.8280819802
30	22.6709663809
40	22.5457476689
50	22.4925219246
60	22.07504809
70	22.750075486
80	22.0917244915
90	22.5253501744
100	22.4260796274
110	22.7279300803
120	22.5036703497
130	22.2821427049
140	22.5618529502
150	22.4006042702
160	22.159680364
170	22.3305195801
180	22.5772126121
190	22.3868933895
200	22.4671200485
210	22.7490559815
220	22.5833722598
230	22.2540022295
240	22.2486355138
250	22.5179328839
260	22.6457521703
270	22.4945411179
280	22.6861040802
290	22.4127117009
300	22.3796427069
310	22.1522888649
320	22.5588916779
330	22.5565999414
340	22.6159560336
350	22.8056262266
360	22.5056324634
370	22.6768275654
380	22.6500301256
390	22.3348284447
400	22.461000628
410	22.5144718009
420	22.6580102724
430	22.6828594333
440	22.471062868
450	22.5480756288
460	22.2199489773
470	22.6871839763
480	22.4977391318
490	22.2683816757
500	22.5748130241
510	22.5264229827
520	22.6448479529
530	22.5284557073
540	22.7063398493
550	22.3331126096
560	22.7668094811
570	22.4818826039
580	22.6007033568
590	22.8044720737
600	22.7091312088
610	22.4938300861
620	22.7988512535
630	22.5631126289
640	22.6399801553
650	22.6463018452
660	22.352938299
670	22.5449247245
680	22.4199995932
690	22.7710349061
700	22.6171671895
710	22.2306617298
720	22.6181410889
730	22.4795253037
740	22.3875039853
750	22.2703171334
760	22.5416873643
770	22.6903845822
780	22.5873926528
790	22.5448358489
800	22.4723258525
810	22.4496392406
820	22.5643578601
830	22.2396555911
840	22.5970397903
850	22.5109639227
860	22.263065823
870	22.571615584
880	22.2625247143
890	22.6864990041
900	22.5010125506
910	22.86622116
920	22.6054916487
930	22.6478756358
940	22.7021039669
950	22.7012830473
960	22.3354351489
970	22.6814025769
980	22.7310742313
990	22.5100652023
1000	22.5550130355
1010	22.363308177
1020	22.3298976448
1030	22.7044629653
1040	22.5737975387
1050	22.5595254969
1060	22.4618143172
1070	22.4220838974
1080	22.6185344913
1090	22.5636692738
1100	22.6763004109
1110	22.3506440775
1120	22.5147504039
1130	22.4889107646
1140	22.5608920006
1150	22.4562698287
1160	22.4048712058
1170	22.5879183086
1180	22.3683850118
1190	22.5322401023
1200	22.6207636617
1210	22.1449295539
1220	22.7660015523
1230	22.8076904324
1240	22.6096192654
1250	22.3518789589
1260	22.5668828023
1270	22.6049867578
1280	22.566520127
1290	22.7199376511
1300	22.5242140666
1310	22.5557677116
1320	22.6999114809
1330	22.8094072795
1340	22.3694986707
1350	22.8088176628
1360	22.5456347936
1370	22.4670174037
1380	22.3124601384
1390	22.3689128643
1400	22.5416666771
1410	22.3993991531
1420	22.8187408926
1430	22.6113240427
1440	22.4646923955
1450	22.7791990513
1460	22.4541096812
1470	22.3177579881
1480	22.5541555087
1490	22.3136807989
1500	22.7087227408
1510	22.3825897308
1520	22.7615386735
1530	22.4116684334
1540	22.5962364786
1550	22.6945021287
1560	22.6325782299
1570	22.6364027417
1580	22.5406373867
1590	22.6507922894
1600	22.6920692401
1610	22.8198374996
1620	22.5383353528
1630	22.4560891556
1640	22.533778503
1650	22.5303215214
1660	22.5250671354
1670	22.7749577923
1680	22.5632299144
1690	22.5013129093
1700	22.5617771254
1710	22.4613119207
1720	22.3787746367
1730	22.7212038085
1740	22.6213098678
1750	22.4113573926
1760	22.5177385415
1770	22.4603204295
1780	22.3006112043
1790	22.676118564
1800	22.5485903432
1810	22.3625758506
1820	22.4818574878
1830	22.7638444141
1840	22.6001179821
